ano,id_municipio,rede,taxa_alfabetizacao,meta_alfabetizacao_2024,meta_alfabetizacao_2025,meta_alfabetizacao_2026,meta_alfabetizacao_2027,meta_alfabetizacao_2028,meta_alfabetizacao_2029,meta_alfabetizacao_2030,nivel_alfabetizacao,percentual_participacao
2023,4118857,Municipal,57.6,61.32,64.91,68.33,71.57,74.61,77.42,80,2,93.88
2024,3515509,Municipal,61.01,61.33,64.91,68.34,71.58,74.61,77.42,80,3,89.3
2023,3532108,Municipal,57.6,61.33,64.91,68.34,71.58,74.61,77.42,80,2,92.86
2023,3106200,Municipal,57.6,61.33,64.91,68.34,71.58,74.61,77.42,80,2,85.1
2024,3505302,Municipal,80.01,61.33,64.91,68.34,71.58,74.61,77.42,80,5,92.11
2023,3505302,Municipal,57.6,61.33,64.91,68.34,71.58,74.61,77.42,80,2,93.08
2024,3106200,Municipal,68.58,61.33,64.91,68.34,71.58,74.61,77.42,80,3,83.08
2024,3532108,Municipal,100,61.33,64.91,68.34,71.58,74.61,77.42,80,5,96.97
2023,3515509,Municipal,57.6,61.33,64.91,68.34,71.58,74.61,77.42,80,2,93.13
2024,3128006,Municipal,68.68,61.34,64.93,68.35,71.59,74.61,77.42,80,3,90.44
2023,3128006,Municipal,57.6,61.34,64.93,68.35,71.59,74.61,77.42,80,2,83.09
2024,5220702,Municipal,79.41,61.35,64.93,68.35,71.59,74.62,77.42,80,4,100
2023,5220702,Municipal,57.6,61.35,64.93,68.35,71.59,74.62,77.42,80,2,91.67
2023,3532801,Municipal,57.7,61.36,64.94,68.36,71.59,74.62,77.42,80,2,92.31
2024,2607950,Municipal,81.67,61.36,64.94,68.36,71.59,74.62,77.42,80,5,98.61
2023,2607950,Municipal,57.7,61.36,64.94,68.36,71.59,74.62,77.42,80,2,89.77
2024,3532801,Municipal,73.75,61.36,64.94,68.36,71.59,74.62,77.42,80,4,88.41
2023,4115507,Municipal,57.7,61.37,64.95,68.37,71.6,74.62,77.42,80,2,88.89
2024,4115507,Municipal,75.85,61.37,64.95,68.37,71.6,74.62,77.42,80,4,85.71
2023,3125101,Municipal,57.7,61.38,64.96,68.38,71.6,74.62,77.43,80,2,86.53
2024,3125101,Municipal,69.33,61.38,64.96,68.38,71.6,74.62,77.43,80,3,86.21
2024,2200905,Municipal,30,61.39,64.97,68.38,71.61,74.63,77.43,80,0,93.75
2023,2200905,Municipal,57.7,61.39,64.97,68.38,71.61,74.63,77.43,80,2,98.31
2023,4319505,Municipal,57.7,61.4,64.97,68.39,71.61,74.63,77.43,80,2,85.64
2024,4319505,Municipal,37.1,61.4,64.97,68.39,71.61,74.63,77.43,80,0,87.07
2023,3516200,Municipal,57.7,61.42,64.99,68.4,71.62,74.63,77.43,80,2,91.76
2024,3516200,Municipal,64.54,61.42,64.99,68.4,71.62,74.63,77.43,80,3,92.14
2024,3156403,Municipal,70.69,61.43,64.99,68.4,71.62,74.64,77.43,80,4,97.37
2023,3156403,Municipal,57.7,61.43,64.99,68.4,71.62,74.64,77.43,80,2,93.33
2024,3536109,Municipal,56.51,61.43,65,68.41,71.62,74.64,77.43,80,2,88.79
2023,3536109,Municipal,57.7,61.43,65,68.41,71.62,74.64,77.43,80,2,90.57
2023,2208874,Municipal,57.8,61.44,65.01,68.41,71.63,74.64,77.43,80,2,95.35
2024,2208874,Municipal,54.84,61.44,65.01,68.41,71.63,74.64,77.43,80,2,100
2023,5006606,Municipal,57.8,61.45,65.01,68.42,71.63,74.64,77.43,80,2,91.34
2024,2411601,Municipal,32.17,61.45,65.01,68.42,71.63,74.64,77.43,80,0,91.8
2023,2411601,Municipal,57.8,61.45,65.01,68.42,71.63,74.64,77.43,80,2,73.91
2024,5006606,Municipal,71.07,61.45,65.01,68.42,71.63,74.64,77.43,80,4,96.5
2023,5103304,Municipal,57.8,61.46,65.02,68.42,71.64,74.64,77.43,80,2,89.05
2024,5103304,Municipal,47.59,61.46,65.02,68.42,71.64,74.64,77.43,80,1,89.84
2023,4314050,Municipal,57.8,61.51,65.06,68.45,71.66,74.66,77.44,80,2,83.06
2024,4314050,Municipal,37.8,61.51,65.06,68.45,71.66,74.66,77.44,80,0,91.25
2023,2404309,Municipal,57.9,61.52,65.07,68.46,71.66,74.66,77.44,80,2,93.9
2024,2404309,Municipal,48.2,61.52,65.07,68.46,71.66,74.66,77.44,80,1,82.54
2024,3154200,Municipal,82.11,61.52,65.07,68.46,71.66,74.66,77.44,80,5,95.45
2024,3301603,Municipal,65.4,61.52,65.07,68.46,71.66,74.66,77.44,80,3,89.03
2023,5107065,Municipal,57.8,61.52,65.07,68.46,71.66,74.66,77.44,80,2,90.77
2024,5107065,Municipal,74.18,61.52,65.07,68.46,71.66,74.66,77.44,80,4,94.29
2023,5221197,Municipal,57.8,61.52,65.07,68.46,71.66,74.66,77.44,80,2,87.16
2023,3301603,Municipal,57.9,61.52,65.07,68.46,71.66,74.66,77.44,80,2,92.73
2024,5221197,Municipal,71.39,61.52,65.07,68.46,71.66,74.66,77.44,80,4,91.45
2023,3154200,Municipal,57.9,61.52,65.07,68.46,71.66,74.66,77.44,80,2,91.3
2023,4319208,Municipal,57.9,61.56,65.1,68.48,71.68,74.67,77.45,80,2,90.48
2023,4311502,Municipal,57.9,61.56,65.1,68.48,71.68,74.67,77.45,80,2,85.45
2024,4311502,Municipal,45.7,61.56,65.1,68.48,71.68,74.67,77.45,80,1,78.43
2024,4319208,Municipal,7.1,61.56,65.1,68.48,71.68,74.67,77.45,80,0,82.35
2024,5212105,Municipal,67.17,61.57,65.11,68.49,71.68,74.67,77.45,80,3,91.86
2023,5212105,Municipal,57.9,61.57,65.11,68.49,71.68,74.67,77.45,80,2,93.42
2023,3123601,Municipal,57.9,61.57,65.11,68.49,71.69,74.68,77.45,80,2,89.37
2023,3300605,Municipal,57.9,61.57,65.11,68.49,71.69,74.68,77.45,80,2,76.6
2024,3123601,Municipal,64.98,61.57,65.11,68.49,71.69,74.68,77.45,80,3,87.99
2024,3300605,Municipal,70.64,61.57,65.11,68.49,71.69,74.68,77.45,80,4,85.57
2024,3117207,Municipal,76.67,61.58,65.12,68.5,71.69,74.68,77.45,80,4,93.75
2023,3117207,Municipal,57.9,61.58,65.12,68.5,71.69,74.68,77.45,80,2,100
2024,3171709,Municipal,74.66,61.6,65.13,68.51,71.7,74.68,77.45,80,4,80
2023,3171709,Municipal,57.9,61.6,65.13,68.51,71.7,74.68,77.45,80,2,95
2023,2106326,Municipal,58,61.61,65.14,68.51,71.7,74.68,77.45,80,2,83.83
2024,2106326,Municipal,41.67,61.61,65.14,68.51,71.7,74.68,77.45,80,1,91.57
2024,1506195,Municipal,54.76,61.62,65.15,68.52,71.71,74.69,77.46,80,2,84.43
2023,1506195,Municipal,58,61.62,65.15,68.52,71.71,74.69,77.46,80,2,87.71
2024,3535002,Municipal,72.03,61.63,65.16,68.53,71.71,74.69,77.46,80,4,97.74
2023,3535002,Municipal,58,61.63,65.16,68.53,71.71,74.69,77.46,80,2,97.48
2024,4126256,Municipal,56.55,61.63,65.16,68.53,71.71,74.69,77.46,80,2,82.4
2023,4126256,Municipal,58,61.63,65.16,68.53,71.71,74.69,77.46,80,2,85.75
2023,5104559,Municipal,58,61.64,65.17,68.53,71.71,74.69,77.46,80,2,87.25
2024,5104559,Municipal,67.42,61.64,65.17,68.53,71.71,74.69,77.46,80,3,90.91
2023,3519071,Municipal,58,61.65,65.17,68.54,71.72,74.7,77.46,80,2,89.01
2024,3519071,Municipal,55.05,61.65,65.17,68.54,71.72,74.7,77.46,80,2,88.91
2024,5203559,Municipal,86.32,61.67,65.19,68.55,71.73,74.7,77.46,80,5,94.62
2023,5203559,Municipal,58,61.67,65.19,68.55,71.73,74.7,77.46,80,2,87.25
2023,4303103,Municipal,58,61.68,65.2,68.56,71.73,74.7,77.46,80,2,74.65
2024,4303103,Municipal,40.6,61.68,65.2,68.56,71.73,74.7,77.46,80,1,76.7
2023,2612307,Municipal,58.1,61.72,65.23,68.58,71.75,74.72,77.47,80,2,96.1
2024,2204550,Municipal,75,61.72,65.23,68.58,71.75,74.71,77.47,80,4,96.67
2024,2109007,Municipal,74.09,61.72,65.23,68.58,71.75,74.71,77.47,80,4,94.56
2023,2109007,Municipal,58.1,61.72,65.23,68.58,71.75,74.71,77.47,80,2,92.99
2023,2204550,Municipal,58.1,61.72,65.23,68.58,71.75,74.71,77.47,80,2,87.5
2024,2612307,Municipal,78.66,61.72,65.23,68.58,71.75,74.72,77.47,80,4,100
2024,3503307,Municipal,59.68,61.73,65.24,68.59,71.75,74.72,77.47,80,2,91.78
2024,3151800,Municipal,79.39,61.73,65.24,68.59,71.75,74.72,77.47,80,4,85.21
2023,3151800,Municipal,58.1,61.73,65.24,68.59,71.75,74.72,77.47,80,2,87.46
2023,3503307,Municipal,58.1,61.73,65.24,68.59,71.75,74.72,77.47,80,2,92.48
2023,1501576,Municipal,58.1,61.74,65.25,68.59,71.76,74.72,77.47,80,2,81.68
2024,1501576,Municipal,51.82,61.74,65.25,68.59,71.76,74.72,77.47,80,2,86.41
2024,2209708,Municipal,64.27,61.76,65.26,68.6,71.76,74.72,77.47,80,3,98.48
2023,2209708,Municipal,58.1,61.76,65.26,68.6,71.76,74.72,77.47,80,2,98.28
2023,2605509,Municipal,58.2,61.78,65.28,68.62,71.77,74.73,77.47,80,2,95.92
2024,2605509,Municipal,41.36,61.78,65.28,68.62,71.77,74.73,77.47,80,1,95.35
2023,5103452,Municipal,58.2,61.8,65.29,68.63,71.78,74.74,77.48,80,2,93.06
2024,5103452,Municipal,83.58,61.8,65.29,68.63,71.78,74.74,77.48,80,5,94.25
2023,3518206,Municipal,58.2,61.81,65.3,68.63,71.79,74.74,77.48,80,2,88.93
2024,3164472,Municipal,81.32,61.81,65.3,68.63,71.79,74.74,77.48,80,5,90.12
2024,3518206,Municipal,71.91,61.81,65.3,68.63,71.79,74.74,77.48,80,4,95.26
2024,4215703,Municipal,60.42,61.81,65.3,68.63,71.79,74.74,77.48,80,3,73.96
2023,3164472,Municipal,58.2,61.81,65.3,68.63,71.79,74.74,77.48,80,2,96.47
2023,4215703,Municipal,58.2,61.81,65.3,68.63,71.79,74.74,77.48,80,2,84.98
2024,4318101,Municipal,45.6,61.82,65.31,68.64,71.79,74.74,77.48,80,1,72.73
2024,4212106,Municipal,64.41,61.82,65.31,68.64,71.79,74.74,77.48,80,3,88.43
2023,4212106,Municipal,58.2,61.82,65.31,68.64,71.79,74.74,77.48,80,2,83.46
2023,1100072,Municipal,58.2,61.82,65.31,68.64,71.79,74.74,77.48,80,2,92.25
2023,4318101,Municipal,58.2,61.82,65.31,68.64,71.79,74.74,77.48,80,2,80
2024,1100072,Municipal,72.68,61.82,65.31,68.64,71.79,74.74,77.48,80,4,88.36
2023,3123700,Municipal,58.2,61.83,65.32,68.65,71.8,74.74,77.48,80,2,84.26
2024,3123700,Municipal,63.03,61.83,65.32,68.65,71.8,74.74,77.48,80,3,90.43
2023,3143708,Municipal,,,65.33,68.65,71.8,74.75,77.48,80,,
2024,3143708,Municipal,61.85,,65.33,68.65,71.8,74.75,77.48,80,3,97.14
2024,3160801,Municipal,76.67,61.84,65.33,68.65,71.8,74.75,77.48,80,4,100
2024,2411106,Municipal,35,61.84,65.33,68.65,71.8,74.75,77.48,80,0,74.07
2023,2411106,Municipal,58.2,61.84,65.33,68.65,71.8,74.75,77.48,80,2,97.06
2023,5215603,Municipal,58.2,61.84,65.33,68.65,71.8,74.75,77.48,80,2,86.84
2024,5215603,Municipal,69.56,61.84,65.33,68.65,71.8,74.75,77.48,80,3,93.56
2023,3160801,Municipal,58.2,61.84,65.33,68.65,71.8,74.75,77.48,80,2,98.67
2024,3117009,Municipal,68.38,61.87,65.35,68.67,71.81,74.76,77.49,80,3,95.92
2023,3111507,Municipal,58.3,61.87,65.35,68.67,71.81,74.76,77.49,80,2,88.81
2023,3117009,Municipal,58.3,61.87,65.35,68.67,71.81,74.76,77.49,80,2,86.49
2024,3111507,Municipal,65.27,61.87,65.35,68.67,71.81,74.76,77.49,80,3,85.16
2024,2112803,Municipal,53.36,61.88,65.36,68.68,71.82,74.76,77.49,80,2,92.67
2023,2112803,Municipal,58.3,61.88,65.36,68.68,71.82,74.76,77.49,80,2,88.72
2024,1505635,Municipal,57.18,61.89,65.37,68.68,71.82,74.76,77.49,80,2,91.62
2023,1505635,Municipal,58.3,61.89,65.37,68.68,71.82,74.76,77.49,80,2,80.7
2023,3525102,Municipal,58.3,61.9,65.37,68.69,71.82,74.76,77.49,80,2,80.61
2024,3525102,Municipal,45.42,61.9,65.37,68.69,71.82,74.76,77.49,80,1,84.99
2023,2205250,Municipal,58.3,61.92,65.39,68.7,71.84,74.77,77.49,80,2,100
2023,4119509,Municipal,58.3,61.92,65.39,68.7,71.84,74.77,77.49,80,2,87.05
2024,3158607,Municipal,80.09,61.92,65.39,68.7,71.83,74.77,77.49,80,5,73.47
2024,3534609,Municipal,59.23,61.92,65.39,68.7,71.83,74.77,77.49,80,2,95.71
2024,4119509,Municipal,50.54,61.92,65.39,68.7,71.84,74.77,77.49,80,2,83.45
2023,2210979,Municipal,58.3,61.92,65.39,68.7,71.84,74.77,77.49,80,2,100
2023,3158607,Municipal,58.3,61.92,65.39,68.7,71.83,74.77,77.49,80,2,91.84
2024,2205250,Municipal,77,61.92,65.39,68.7,71.84,74.77,77.49,80,4,97.14
2023,3534609,Municipal,58.3,61.92,65.39,68.7,71.83,74.77,77.49,80,2,96.44
2024,2210979,Municipal,50,61.92,65.39,68.7,71.84,74.77,77.49,80,2,95.24
2023,3519055,Municipal,58.3,61.93,65.4,68.71,71.84,74.77,77.49,80,2,87.79
2024,3519055,Municipal,62.59,61.93,65.4,68.71,71.84,74.77,77.49,80,3,92.26
2024,5103379,Municipal,62.71,61.94,65.41,68.71,71.84,74.77,77.49,80,3,89.87
2023,5103379,Municipal,58.4,61.94,65.41,68.71,71.84,74.77,77.49,80,2,86.53
2024,2410256,Municipal,42.47,61.94,65.41,68.71,71.84,74.77,77.49,80,1,81.63
2023,2410256,Municipal,58.4,61.94,65.41,68.71,71.84,74.77,77.49,80,2,80
2023,3302809,Municipal,58.4,61.95,65.41,68.72,71.85,74.78,77.5,80,2,82.44
2024,3302809,Municipal,56.89,61.95,65.41,68.72,71.85,74.78,77.5,80,2,90.18
2024,3306107,Municipal,55.84,61.95,65.41,68.72,71.85,74.78,77.5,80,2,83.49
2023,3306107,Municipal,58.4,61.95,65.41,68.72,71.85,74.78,77.5,80,2,86.68
2024,2922409,Municipal,48.92,61.96,65.42,68.72,71.85,74.78,77.5,80,1,95.21
2023,3169000,Municipal,58.4,61.96,65.42,68.72,71.85,74.78,77.5,80,2,90.4
2023,2922409,Municipal,58.4,61.96,65.42,68.72,71.85,74.78,77.5,80,2,87.59
2024,3169000,Municipal,71.46,61.96,65.42,68.72,71.85,74.78,77.5,80,4,90.48
2024,2918902,Municipal,48.28,61.97,65.43,68.73,71.85,74.78,77.5,80,1,96.67
2023,5103056,Municipal,58.4,61.97,65.43,68.73,71.86,74.78,77.5,80,2,91.5
2023,2918902,Municipal,58.4,61.97,65.43,68.73,71.85,74.78,77.5,80,2,72
2024,4301636,Municipal,43.6,61.97,65.43,68.73,71.85,74.78,77.5,80,1,78.74
2023,5006200,Municipal,58.4,61.97,65.43,68.73,71.85,74.78,77.5,80,2,93.78
2023,4301636,Municipal,58.4,61.97,65.43,68.73,71.85,74.78,77.5,80,2,76.55
2024,5103056,Municipal,66.28,61.97,65.43,68.73,71.86,74.78,77.5,80,3,93.42
2024,5006200,Municipal,69.44,61.97,65.43,68.73,71.85,74.78,77.5,80,3,98.05
2023,3200508,Municipal,58.4,61.98,65.44,68.74,71.86,74.78,77.5,80,2,98.61
2024,3200508,Municipal,62.88,61.98,65.44,68.74,71.86,74.78,77.5,80,3,92.11
2023,2600807,Municipal,58.4,61.99,65.45,68.74,71.86,74.79,77.5,80,2,90.27
2024,2600807,Municipal,68.08,61.99,65.45,68.74,71.86,74.79,77.5,80,3,93.28
2023,3544905,Municipal,58.5,62.03,65.48,68.77,71.88,74.8,77.51,80,2,90.8
2024,3544905,Municipal,50.04,62.03,65.48,68.77,71.88,74.8,77.51,80,2,86.36
2023,3143906,Municipal,58.5,62.06,65.5,68.78,71.89,74.8,77.51,80,2,88.69
2024,3538600,Municipal,57.46,62.06,65.5,68.78,71.89,74.8,77.51,80,2,90.52
2024,3143906,Municipal,73.13,62.06,65.5,68.78,71.89,74.8,77.51,80,4,83.07
2024,5200134,Municipal,81.48,62.06,65.5,68.78,71.89,74.8,77.51,80,5,93.91
2023,3538600,Municipal,58.5,62.06,65.5,68.78,71.89,74.8,77.51,80,2,92.44
2023,5200134,Municipal,58.5,62.06,65.5,68.78,71.89,74.8,77.51,80,2,88.81
2024,2210375,Municipal,61.11,62.07,65.51,68.79,71.9,74.81,77.51,80,3,100
2024,4210407,Municipal,61.81,62.07,65.51,68.79,71.9,74.81,77.51,80,3,76.15
2023,3520509,Municipal,58.5,62.07,65.51,68.79,71.9,74.81,77.51,80,2,88.76
2023,2210375,Municipal,58.5,62.07,65.51,68.79,71.9,74.81,77.51,80,2,91.18
2024,3520509,Municipal,62.82,62.07,65.51,68.79,71.9,74.81,77.51,80,3,88.25
2023,4210407,Municipal,58.5,62.07,65.51,68.79,71.9,74.81,77.51,80,2,78.64
2023,1100056,Municipal,58.5,62.09,65.53,68.81,71.91,74.81,77.51,80,2,92.12
2024,1100056,Municipal,66.81,62.09,65.53,68.81,71.91,74.81,77.51,80,3,96.44
2023,4314100,Municipal,58.5,62.1,65.53,68.81,71.91,74.82,77.51,80,2,83.89
2024,4314100,Municipal,38.5,62.1,65.53,68.81,71.91,74.82,77.51,80,0,82.72
2024,3110103,Municipal,76.5,62.1,65.53,68.81,71.91,74.82,77.51,80,4,96.77
2024,2605905,Municipal,77.37,62.1,65.53,68.81,71.91,74.82,77.51,80,4,96.43
2023,2605905,Municipal,58.5,62.1,65.53,68.81,71.91,74.82,77.51,80,2,93.37
2023,3110103,Municipal,58.5,62.1,65.53,68.81,71.91,74.82,77.51,80,2,100
2023,3501608,Municipal,58.6,62.11,65.54,68.82,71.91,74.82,77.51,80,2,93.16
2024,3501608,Municipal,64.36,62.11,65.54,68.82,71.91,74.82,77.51,80,3,90.17
2024,3128105,Municipal,80.4,62.11,65.54,68.82,71.91,74.82,77.51,80,5,92.26
2023,3128105,Municipal,58.6,62.11,65.54,68.82,71.91,74.82,77.51,80,2,93.37
2023,5003900,Municipal,58.6,62.12,65.55,68.83,71.92,74.82,77.52,80,2,94.52
2023,3537800,Municipal,58.6,62.12,65.55,68.83,71.92,74.82,77.52,80,2,94.77
2023,3515194,Municipal,58.6,62.12,65.55,68.82,71.92,74.82,77.52,80,2,88.46
2024,3515194,Municipal,56.14,62.12,65.55,68.82,71.92,74.82,77.52,80,2,92.31
2024,3537800,Municipal,63.25,62.12,65.55,68.83,71.92,74.82,77.52,80,3,94.39
2024,5003900,Municipal,86.46,62.12,65.55,68.83,71.92,74.82,77.52,80,5,91.67
2023,4321105,Municipal,58.6,62.14,65.57,68.84,71.93,74.83,77.52,80,2,83.33
2023,3553005,Municipal,58.6,62.14,65.57,68.84,71.93,74.83,77.52,80,2,93.94
2024,4321105,Municipal,59.3,62.14,65.57,68.84,71.93,74.83,77.52,80,2,86.73
2024,3553005,Municipal,71.38,62.14,65.57,68.84,71.93,74.83,77.52,80,4,91.78
2024,4303509,Municipal,56.4,62.16,65.58,68.85,71.94,74.83,77.52,80,2,85.79
2023,4303509,Municipal,58.6,62.16,65.58,68.85,71.94,74.83,77.52,80,2,82.07
2024,5106455,Municipal,90.32,62.17,65.58,68.85,71.94,74.83,77.52,80,5,95.31
2023,5106455,Municipal,58.6,62.17,65.58,68.85,71.94,74.83,77.52,80,2,98.41
2024,2512101,Municipal,65.57,62.19,65.6,68.87,71.95,74.84,77.52,80,3,88.85
2023,2512101,Municipal,58.7,62.19,65.6,68.87,71.95,74.84,77.52,80,2,91.94
2024,2603454,Municipal,57.57,62.2,65.61,68.87,71.95,74.84,77.53,80,2,93.86
2023,1721000,Municipal,58.7,62.2,65.61,68.87,71.95,74.84,77.53,80,2,75.69
2023,2603454,Municipal,58.7,62.2,65.61,68.87,71.95,74.84,77.53,80,2,88.24
2024,1721000,Municipal,56.97,62.2,65.61,68.87,71.95,74.84,77.53,80,2,76.81
2024,3144201,Municipal,62.86,62.21,65.62,68.88,71.96,74.84,77.53,80,3,89.29
2023,3144201,Municipal,58.7,62.21,65.62,68.88,71.96,74.84,77.53,80,2,96.15
2024,3138401,Municipal,65.18,62.21,65.62,68.88,71.96,74.84,77.53,80,3,88.82
2023,3138401,Municipal,58.7,62.21,65.62,68.88,71.96,74.84,77.53,80,2,90.07
2024,4123402,Municipal,64.71,62.22,65.62,68.88,71.96,74.85,77.53,80,3,86.99
2023,4123402,Municipal,58.7,62.22,65.62,68.88,71.96,74.85,77.53,80,2,90
2023,2407708,Municipal,58.7,62.22,65.63,68.89,71.96,74.85,77.53,80,2,83.44
2024,2407708,Municipal,44.2,62.22,65.63,68.89,71.96,74.85,77.53,80,1,84.51
2023,4205456,Municipal,58.7,62.24,65.64,68.9,71.97,74.85,77.53,80,2,82.67
2024,4205456,Municipal,63.94,62.24,65.64,68.9,71.97,74.85,77.53,80,3,73.8
2023,5108055,Municipal,58.7,62.25,65.65,68.9,71.97,74.86,77.53,80,2,86.46
2024,5108055,Municipal,61.14,62.25,65.65,68.9,71.97,74.86,77.53,80,3,92.18
2023,2931004,Municipal,58.7,62.26,65.66,68.91,71.98,74.86,77.53,80,2,89.5
2024,3117504,Municipal,82.33,62.26,65.66,68.91,71.98,74.86,77.53,80,5,85.71
2023,2201770,Municipal,58.7,62.26,65.66,68.91,71.98,74.86,77.53,80,2,86.54
2024,2414803,Municipal,43.56,62.26,65.66,68.91,71.98,74.86,77.53,80,1,81.99
2023,2414803,Municipal,58.7,62.26,65.66,68.91,71.98,74.86,77.53,80,2,81.33
2024,2201770,Municipal,47.16,62.26,65.66,68.91,71.98,74.86,77.53,80,1,95.74
2024,2931004,Municipal,47.42,62.26,65.66,68.91,71.98,74.86,77.53,80,1,93.27
2023,3117504,Municipal,58.7,62.26,65.66,68.91,71.98,74.86,77.53,80,2,87.3
2023,2512705,Municipal,58.8,62.28,65.68,68.92,71.99,74.86,77.54,80,2,93.92
2024,2512705,Municipal,49.27,62.28,65.68,68.92,71.99,74.86,77.54,80,1,91.61
2023,3105400,Municipal,58.8,62.28,65.68,68.92,71.99,74.86,77.54,80,2,93.35
2024,3105400,Municipal,62.71,62.28,65.68,68.92,71.99,74.86,77.54,80,3,87.93
2024,2509909,Municipal,47.23,62.3,65.69,68.93,72,74.87,77.54,80,1,92.5
2023,2509909,Municipal,58.8,62.3,65.69,68.93,72,74.87,77.54,80,2,93.9
2023,1508084,Municipal,58.8,62.31,65.7,68.94,72,74.87,77.54,80,2,82.49
2023,3304003,Municipal,58.8,62.31,65.7,68.94,72,74.87,77.54,80,2,86.97
2024,1508084,Municipal,48.54,62.31,65.7,68.94,72,74.87,77.54,80,1,82.07
2024,3304003,Municipal,60.43,62.31,65.7,68.94,72,74.87,77.54,80,3,83.43
2023,3170602,Municipal,58.8,62.33,65.72,68.95,72.01,74.88,77.54,80,2,89.47
2024,4322376,Municipal,38.1,62.33,65.72,68.95,72.01,74.88,77.54,80,0,78.57
2023,3160603,Municipal,58.8,62.33,65.72,68.95,72.01,74.88,77.54,80,2,94.44
2024,3170602,Municipal,69.23,62.33,65.72,68.95,72.01,74.88,77.54,80,3,92.86
2024,3160603,Municipal,93.33,62.33,65.72,68.95,72.01,74.88,77.54,80,5,100
2024,5106281,Municipal,94.16,62.33,65.72,68.95,72.01,74.88,77.54,80,5,91.51
2023,4322376,Municipal,58.8,62.33,65.72,68.95,72.01,74.88,77.54,80,2,85
2023,5106281,Municipal,58.8,62.33,65.72,68.95,72.01,74.88,77.54,80,2,88.99
2024,5204508,Municipal,62.94,62.34,65.72,68.96,72.01,74.88,77.54,80,3,97.83
2023,5204508,Municipal,58.8,62.34,65.72,68.96,72.01,74.88,77.54,80,2,90.27
2023,3140803,Municipal,58.8,62.35,65.73,68.96,72.02,74.88,77.54,80,2,77.04
2024,3140803,Municipal,78.82,62.35,65.73,68.96,72.02,74.88,77.54,80,4,91.2
2023,3524907,Municipal,58.9,62.36,65.74,68.97,72.02,74.88,77.55,80,2,92.31
2023,2514453,Municipal,58.9,62.36,65.74,68.97,72.02,74.89,77.55,80,2,84.13
2024,4323002,Municipal,38.9,62.36,65.74,68.97,72.02,74.89,77.55,80,0,83.34
2023,4323002,Municipal,58.9,62.36,65.74,68.97,72.02,74.89,77.55,80,2,81.78
2024,3524907,Municipal,56.89,62.36,65.74,68.97,72.02,74.88,77.55,80,2,92.65
2024,2514453,Municipal,27.36,62.36,65.74,68.97,72.02,74.89,77.55,80,0,91.8
2024,2612554,Municipal,53.14,62.41,65.78,69,72.05,74.9,77.55,80,2,91.84
2023,2105153,Municipal,58.9,62.41,65.78,69,72.05,74.9,77.55,80,2,95.57
2024,2105153,Municipal,77.64,62.41,65.78,69,72.05,74.9,77.55,80,4,98.64
2023,3152501,Municipal,58.9,62.41,65.78,69,72.04,74.9,77.55,80,2,90.95
2024,3152501,Municipal,70.53,62.41,65.78,69,72.04,74.9,77.55,80,4,89.46
2023,2612554,Municipal,58.9,62.41,65.78,69,72.05,74.9,77.55,80,2,96.77
2023,2414902,Municipal,58.9,62.42,65.79,69.01,72.05,74.9,77.55,80,2,91.43
2023,3543709,Municipal,58.9,62.42,65.79,69.01,72.05,74.9,77.55,80,2,94.62
2024,2414902,Municipal,61.9,62.42,65.79,69.01,72.05,74.9,77.55,80,3,95.45
2024,3543709,Municipal,74.83,62.42,65.79,69.01,72.05,74.9,77.55,80,4,89.9
2024,4310538,Municipal,38.5,62.43,65.8,69.01,72.05,74.9,77.55,80,0,74.65
2024,3509254,Municipal,57.52,62.43,65.8,69.01,72.05,74.9,77.55,80,2,95.06
2023,4310538,Municipal,58.9,62.43,65.8,69.01,72.05,74.9,77.55,80,2,79.1
2023,2912301,Municipal,58.9,62.43,65.8,69.01,72.05,74.9,77.55,80,2,93.53
2023,3509254,Municipal,58.9,62.43,65.8,69.01,72.05,74.9,77.55,80,2,93.05
2024,5219902,Municipal,75.57,62.43,65.8,69.01,72.05,74.9,77.55,80,4,99.07
2024,2912301,Municipal,50,62.43,65.8,69.01,72.05,74.9,77.55,80,2,93.33
2023,5219902,Municipal,58.9,62.43,65.8,69.01,72.05,74.9,77.55,80,2,94.19
2024,5212204,Municipal,79.77,62.46,65.82,69.03,72.07,74.91,77.56,80,4,97.86
2023,3142007,Municipal,59,62.46,65.82,69.03,72.07,74.91,77.56,80,2,89.74
2023,2704906,Municipal,59,62.46,65.82,69.03,72.06,74.91,77.56,80,2,100
2024,3142007,Municipal,48.06,62.46,65.82,69.03,72.07,74.91,77.56,80,1,97.75
2024,2704906,Municipal,57.65,62.46,65.82,69.03,72.06,74.91,77.56,80,2,89.19
2023,5212204,Municipal,59,62.46,65.82,69.03,72.07,74.91,77.56,80,2,90.43
2024,2112233,Municipal,90.87,62.49,65.84,69.05,72.08,74.92,77.56,80,5,95.93
2023,2112233,Municipal,59,62.49,65.84,69.05,72.08,74.92,77.56,80,2,95.53
2023,3149309,Municipal,59,62.5,65.85,69.05,72.08,74.92,77.56,80,2,88.42
2024,3149309,Municipal,69.22,62.5,65.85,69.05,72.08,74.92,77.56,80,3,88.21
2024,2930006,Municipal,42.37,62.51,65.86,69.06,72.09,74.92,77.56,80,1,100
2024,1500800,Municipal,52.74,62.51,65.86,69.06,72.09,74.93,77.56,80,2,83.1
